,player_id,season,team_id,market_value,player_name,birthdate,height,main_position,national_team,foot,age,agent_name,assists,yellow_cards,red_cards,injury,player_app,goals,own_goals
4090,340325,2020,11,9000000.0,Reiss Nelson,1999-12-10,175.0,Right Winger,England U21,right,23.0,Unknown,0.0,,,4.0,0.0,,
4091,93720,2020,11,28000000.0,Alexandre Lacazette,1991-05-28,175.0,Centre-Forward,France,right,32.0,Unknown,2.0,3.0,0.0,0.0,16.0,13.0,
4092,58864,2020,11,25000000.0,Pierre Emerick Aubameyang,1989-06-18,186.0,Centre-Forward,Gabon,right,33.0,Premier Sports ...,3.0,2.0,0.0,1.0,3.0,10.0,1.0
4093,340324,2020,11,16000000.0,Eddie Nketiah,1999-05-30,175.0,Centre-Forward,England U21,right,24.0,Unknown,1.0,,,0.0,4.0,2.0,
4094,503770,2020,11,4000000.0,Folarin Balogun,2001-07-03,178.0,Centre-Forward,England U21,right,21.0,Unknown,0.0,,,0.0,0.0,,
4095,503768,2020,11,,Tyreece John Jules,2001-02-14,183.0,Centre-Forward,England U21,right,22.0,Unknown,0.0,,,0.0,,,
4096,130164,2020,29,22000000.0,Jordan Pickford,1994-03-07,185.0,Goalkeeper,England,left,29.0,CAA Stellar,0.0,1.0,0.0,2.0,13.0,,
4097,75458,2020,29,3000000.0,Robin Olsen,1990-01-08,196.0,Goalkeeper,Sweden,right,33.0,HCM Sports ...,0.0,1.0,0.0,0.0,3.0,,
4098,48870,2020,29,1500000.0,Jonas Lossl,1989-02-01,195.0,Goalkeeper,Denmark,right,34.0,NINE Group,0.0,,,0.0,0.0,,
4099,329813,2020,29,1000000.0,Joao Virginia,1999-10-10,192.0,Goalkeeper,Portugal U21,right,23.0,Wasserman,0.0,,,0.0,1.0,,
4100,574448,2020,29,,Harry Tyrer,2001-12-06,194.0,Goalkeeper,,right,21.0,Unknown,0.0,,,0.0,0.0,,
4101,605757,2020,29,,Zan Luk Leban,2002-12-15,188.0,Goalkeeper,Slovenia U21,right,20.0,Unknown,0.0,,,0.0,0.0,,
4102,118534,2020,29,25000000.0,Michael Keane,1993-01-11,188.0,Centre-Back,England,right,30.0,Unknown,1.0,4.0,0.0,0.0,7.0,3.0,
4103,343475,2020,29,25000000.0,Ben Godfrey,1998-01-15,184.0,Centre-Back,England,right,25.0,Unknown,2.0,4.0,0.0,0.0,8.0,,1.0
4104,348623,2020,29,20000000.0,Mason Holgate,1996-10-22,187.0,Centre-Back,England U21,right,26.0,Unknown,0.0,9.0,0.0,1.0,13.0,1.0,
4105,289446,2020,29,20000000.0,Yerry Mina,1994-09-23,195.0,Centre-Back,Colombia,right,28.0,Wasserman,0.0,2.0,0.0,0.0,14.0,2.0,
4106,661053,2020,29,3000000.0,Jarrad Branthwaite,2002-06-27,195.0,Centre-Back,England U21,left,20.0,Unknown,0.0,,,1.0,0.0,,
4107,220755,2020,29,600000.0,Matthew Pennington,1994-10-06,185.0,Centre-Back,England U19,right,28.0,Wasserman,0.0,,,0.0,,,
4108,511552,2020,29,,Ryan Astley,2001-10-04,184.0,Centre-Back,Wales U21,right,21.0,SEG,0.0,,,0.0,0.0,,
4109,655986,2020,29,,Reece Welch,2003-09-19,,Centre-Back,England U20, ,19.0,Unknown,0.0,,,0.0,0.0,,
4110,126664,2020,29,35000000.0,Lucas Digne,1993-07-20,178.0,Left-Back,France,left,29.0,Unknown,7.0,2.0,1.0,8.0,30.0,,
4111,591193,2020,29,3000000.0,Niels Nkounkou,2000-11-01,180.0,Left-Back,France U21,left,22.0,Unknown,0.0,1.0,0.0,2.0,2.0,,
4112,746554,2020,29,100000.0,Thierry Small,2004-08-01,177.0,Left-Back,England U18,left,18.0,Unknown,0.0,,,0.0,0.0,,
4113,258883,2020,29,5800000.0,Jonjoe Kenny,1997-03-15,176.0,Right-Back,England U21,right,26.0,11WINS,0.0,,,1.0,1.0,,
4114,68390,2020,29,5000000.0,Seamus Coleman,1988-10-11,177.0,Right-Back,Ireland,right,34.0,Unknown,3.0,,,1.0,9.0,,
4115,504507,2020,29,,Kyle John,2001-02-13,,Right-Back,,right,22.0,Unknown,0.0,,,0.0,0.0,,
4116,126422,2020,29,22000000.0,Allan,1991-01-08,175.0,Defensive Midfield,Brazil,right,32.0,Unknown,0.0,6.0,0.0,6.0,7.0,,
4117,182894,2020,29,15000000.0,Jean Philippe Gbamin,1995-09-25,186.0,Defensive Midfield,Ivory Coast,right,27.0,Unknown,0.0,,,14.0,0.0,,
4118,93905,2020,29,1500000.0,Muhamed Besic,1992-09-10,180.0,Defensive Midfield,Bosnia,right,30.0,Unknown,0.0,,,0.0,,,
4119,127187,2020,29,25000000.0,Abdoulaye Doucoure,1993-01-01,183.0,Central Midfield,Mali,right,30.0,Unknown,3.0,6.0,0.0,2.0,15.0,2.0,
4120,221025,2020,29,20000000.0,Andre Gomes,1993-07-30,188.0,Central Midfield,Portugal,right,29.0,Wasserman,1.0,3.0,0.0,0.0,9.0,,
4121,314210,2020,29,18000000.0,Tom Davies,1998-06-30,180.0,Central Midfield,England U21,right,24.0,Unknown,1.0,3.0,0.0,0.0,8.0,,
4122,50362,2020,29,3500000.0,Fabian Delph,1989-11-21,174.0,Central Midfield,England,left,33.0,Wasserman,0.0,1.0,0.0,8.0,3.0,,
4123,399369,2020,29,1000000.0,Beni Baningime,1998-09-09,178.0,Central Midfield,,right,24.0,Unknown,0.0,,,0.0,,,
4124,663225,2020,29,200000.0,Tyler Onyango,2003-03-04,190.0,Central Midfield,England U18,right,20.0,Unique Sports Group,0.0,,,8.0,0.0,,
4125,612749,2020,29,,Isaac Price,2003-09-26,,Central Midfield,N. Ireland, ,19.0,Unknown,0.0,,,0.0,0.0,,
4126,88103,2020,29,28000000.0,James Rodriguez,1991-07-12,181.0,Attacking Midfield,Colombia,left,31.0,Gestifute,5.0,4.0,0.0,8.0,18.0,6.0,
4127,242631,2020,29,22000000.0,Alex Iwobi,1996-05-03,183.0,Attacking Midfield,Nigeria,right,27.0,Unknown,2.0,,,0.0,22.0,1.0,
4128,90466,2020,29,13000000.0,Gylfi Sigurdsson,1989-09-08,186.0,Attacking Midfield,Iceland,right,33.0,CAA Stellar,5.0,2.0,0.0,0.0,32.0,6.0,
4129,175169,2020,29,12000000.0,Bernard,1992-09-08,164.0,Left Winger,Brazil,right,30.0,Unknown,0.0,2.0,0.0,0.0,12.0,1.0,
4130,503733,2020,29,5000000.0,Anthony Gordon,2001-02-24,182.0,Left Winger,England U21,right,22.0,Unique Sports Group,0.0,,,0.0,2.0,,
4131,75471,2020,29,1500000.0,Yannick Bolasie,1989-05-24,185.0,Left Winger,DR Congo,right,34.0,Unknown,0.0,,,0.0,,,
4132,33713,2020,29,5000000.0,Theo Walcott,1989-03-16,175.0,Right Winger,England,both,34.0,Wasserman,3.0,,,3.0,26.0,3.0,
4133,378710,2020,29,55000000.0,Richarlison,1997-05-10,184.0,Centre-Forward,Brazil,right,26.0,Unknown,3.0,4.0,1.0,4.0,26.0,7.0,
4134,306024,2020,29,45000000.0,Dominic Calvert Lewin,1997-03-16,189.0,Centre-Forward,England,right,26.0,11WINS,3.0,3.0,0.0,0.0,14.0,13.0,
4135,364135,2020,29,35000000.0,Moise Kean,2000-02-28,183.0,Centre-Forward,Italy,right,23.0,Unknown,1.0,5.0,0.0,3.0,29.0,16.0,
4136,91059,2020,29,8000000.0,Joshua King,1992-01-15,187.0,Centre-Forward,Norway,right,31.0,ROGON,0.0,,,0.0,9.0,,
4137,45671,2020,29,5000000.0,Cenk Tosun,1991-06-07,183.0,Centre-Forward,Turkey,right,31.0,Unknown,0.0,1.0,0.0,6.0,3.0,,
4138,344009,2020,29,500000.0,Nathan Broadhead,1998-04-05,178.0,Centre-Forward,Wales,right,25.0,Unknown,0.0,,,0.0,0.0,,
4139,511550,2020,29,,Ellis Simms,2001-01-05,191.0,Centre-Forward,England U18,right,22.0,P&P Sport ...,0.0,,,0.0,0.0,,
4140,16911,2020,1003,6000000.0,Kasper Schmeichel,1986-11-05,189.0,Goalkeeper,Denmark,right,36.0,P&P Sport ...,0.0,,,0.0,28.0,,1.0
4141,203026,2020,1003,6000000.0,Danny Ward,1993-06-22,191.0,Goalkeeper,Wales,right,29.0,CAA Stellar,0.0,,,0.0,0.0,,
4142,2857,2020,1003,300000.0,Eldin Jakupovic,1984-10-02,191.0,Goalkeeper,Switzerland,right,38.0,Unknown,0.0,,,0.0,,,
4143,486144,2020,1003,,Jakub Stolarczyk,2000-12-19,194.0,Goalkeeper,Poland U21,right,22.0,Unknown,0.0,,,0.0,,,
4144,320141,2020,1003,45000000.0,Caglar Soyuncu,1996-05-23,185.0,Centre-Back,Turkey,right,27.0,Unknown,0.0,,,0.0,,,
4145,475411,2020,1003,40000000.0,Wesley Fofana,2000-12-17,186.0,Centre-Back,France U21,right,22.0,Unknown,1.0,8.0,0.0,2.0,13.0,,
4146,42412,2020,1003,7000000.0,Jonny Evans,1988-01-03,188.0,Centre-Back,N. Ireland,both,35.0,Unknown,0.0,,,0.0,,,
4147,214056,2020,1003,5000000.0,Daniel Amartey,1994-12-21,186.0,Centre-Back,Ghana,right,28.0,Unknown,0.0,,,0.0,,,
4148,425026,2020,1003,600000.0,Josh Knight,1997-09-07,185.0,Centre-Back,,right,25.0,Unknown,0.0,,,0.0,,,
4149,10003,2020,1003,400000.0,Wes Morgan,1984-01-21,185.0,Centre-Back,Jamaica,right,39.0,Unknown,0.0,,,0.0,,,
4150,395797,2020,1003,,Sam Hughes,1997-04-15,,Centre-Back,,right,26.0,Unknown,0.0,,,0.0,,,
4151,714458,2020,1003,,Ben Nelson,2004-03-18,193.0,Centre-Back,England U19, ,19.0,Unknown,0.0,,,0.0,,,
4152,505194,2020,1003,5000000.0,Luke Thomas,2001-06-10,181.0,Left-Back,England U21,left,21.0,Unknown,0.0,,,0.0,,,
4153,6636,2020,1003,800000.0,Christian Fuchs,1986-04-07,187.0,Left-Back,Austria,left,37.0,Unknown,0.0,,,0.0,,,
4154,583258,2020,1003,,shane-flynn,2001-10-14,,Left-Back,Ireland U21, ,21.0,Unknown,0.0,,,0.0,,,
4155,215876,2020,1003,30000000.0,Ricardo Pereira,1993-10-06,175.0,Right-Back,Portugal,right,29.0,Unknown,0.0,,,0.0,,,
4156,262226,2020,1003,28000000.0,Timothy Castagne,1995-12-05,185.0,Right-Back,Belgium,right,27.0,Unknown,0.0,,,0.0,,,
4157,413220,2020,1003,17000000.0,James Justin,1998-02-23,183.0,Right-Back,England,right,25.0,Unknown,0.0,,,0.0,,,
4158,530732,2020,1003,200000.0,Vontae Daley Campbell,2001-04-02,,Right-Back,England U19,right,22.0,Unknown,0.0,,,0.0,,,
4159,274839,2020,1003,60000000.0,Wilfred Ndidi,1996-12-16,183.0,Defensive Midfield,Nigeria,right,26.0,Unknown,0.0,,,0.0,,,
4160,111051,2020,1003,8000000.0,Nampalys Mendy,1992-06-23,167.0,Defensive Midfield,Senegal,right,30.0,Unknown,0.0,,,0.0,,,
4161,341501,2020,1003,7000000.0,Hamza Choudhury,1997-10-01,178.0,Defensive Midfield,England U21,right,25.0,Unknown,0.0,,,0.0,,,
4162,249565,2020,1003,55000000.0,Youri Tielemans,1997-05-07,176.0,Central Midfield,Belgium,right,26.0,Unknown,0.0,,,0.0,,,
4163,129588,2020,1003,18000000.0,Dennis Praet,1994-05-14,181.0,Central Midfield,Belgium,right,29.0,Unknown,0.0,,,0.0,,,
4164,475188,2020,1003,2000000.0,Kiernan Dewsbury Hall,1998-09-06,178.0,Central Midfield,,left,24.0,Unknown,0.0,,,0.0,,,
4165,73522,2020,1003,1000000.0,Matty James,1991-07-22,181.0,Central Midfield,England U20,right,31.0,Unknown,0.0,,,0.0,,,
4166,511813,2020,1003,300000.0,sidnei-tavares,2001-09-29,188.0,Central Midfield,Portugal U20,right,21.0,Unknown,0.0,,,0.0,,,
4167,461882,2020,1003,100000.0,Khanya Leshabela,1999-09-18,175.0,Central Midfield,S. Africa U23, ,23.0,Unknown,0.0,,,0.0,,,
4168,61560,2020,1003,4000000.0,Marc Albrighton,1989-11-18,175.0,Right Midfield,England U21,right,33.0,Unknown,0.0,,,0.0,,,
4169,294057,2020,1003,55000000.0,James Maddison,1996-11-23,175.0,Attacking Midfield,England,right,26.0,Unknown,0.0,,,0.0,,,
4170,427691,2020,1003,,thanawat-suengchitthawon,2000-01-08,170.0,Attacking Midfield,Thailand U23,right,23.0,Unknown,0.0,,,0.0,,,
4171,610653,2020,1003,,ethan-fitzhugh,2002-11-27,,Attacking Midfield,, ,20.0,Unknown,0.0,,,0.0,,,
4172,398065,2020,1003,35000000.0,Harvey Barnes,1997-12-09,182.0,Left Winger,England,right,25.0,Unknown,0.0,,,0.0,,,
4173,292417,2020,1003,8000000.0,Demarai Gray,1996-06-28,183.0,Left Winger,England,right,26.0,Unknown,0.0,,,0.0,,,
4174,670987,2020,1003,,tawanda-maswanhise,2002-11-20,,Left Winger,Zimbabwe, ,20.0,Unknown,0.0,,,0.0,,,
4175,341647,2020,1003,18000000.0,cengiz-under,1997-07-14,173.0,Right Winger,Turkey,left,25.0,Unknown,0.0,,,0.0,,,
4176,246968,2020,1003,18000000.0,Ayoze Perez,1993-07-29,178.0,Second Striker,Spain U21,right,29.0,Unknown,0.0,,,0.0,,,
4177,295330,2020,1003,20000000.0,Kelechi Iheanacho,1996-10-03,185.0,Centre-Forward,Nigeria,left,26.0,Unknown,0.0,,,0.0,,,
4178,197838,2020,1003,7000000.0,Jamie Vardy,1987-01-11,179.0,Centre-Forward,England,right,36.0,Unknown,0.0,,,0.0,,,
4179,174915,2020,1003,3000000.0,Islam Slimani,1988-06-18,188.0,Centre-Forward,Algeria,right,34.0,Unknown,1.0,0.0,1.0,0.0,2.0,3.0,
4180,45026,2020,543,10000000.0,Rui Patricio,1988-02-15,190.0,Goalkeeper,Portugal,left,35.0,Unknown,0.0,,,0.0,,,
4181,29712,2020,543,800000.0,John Ruddy,1986-10-24,192.0,Goalkeeper,England,right,36.0,Unknown,0.0,,,0.0,,,
4182,462820,2020,543,200000.0,Andreas Sondergaard,2001-01-17,188.0,Goalkeeper,Denmark U19,right,22.0,Unknown,0.0,,,0.0,,,
4183,293257,2020,543,100000.0,Matija Sarkic,1997-07-23,194.0,Goalkeeper,Montenegro,right,25.0,Unknown,0.0,,,0.0,,,
4184,128901,2020,543,25000000.0,Conor Coady,1993-02-25,185.0,Centre-Back,England,right,30.0,Unknown,0.0,,,0.0,,,
4185,142310,2020,543,14000000.0,Willy Boly,1991-02-03,195.0,Centre-Back,Ivory Coast,right,32.0,Unknown,0.0,,,0.0,,,
4186,204198,2020,543,10000000.0,Romain Saiss,1990-03-26,188.0,Centre-Back,Morocco,left,33.0,Unknown,0.0,,,0.0,,,
4187,525247,2020,543,4500000.0,Max Kilman,1997-05-23,194.0,Centre-Back,,left,26.0,Unknown,0.0,,,0.0,,,
4188,539807,2020,543,,Christian Marques,2003-01-15,187.0,Centre-Back,Portugal U20,right,20.0,Unknown,0.0,,,0.0,,,
4189,566043,2020,543,,nigel-lonwijk,2002-10-27,189.0,Centre-Back,Netherlands U16,right,20.0,Unknown,0.0,,,0.0,,,
4190,571827,2020,543,,Lewis Richards,2001-10-15,182.0,Centre-Back,Ireland U21,left,21.0,Unknown,0.0,,,0.0,,,
4191,578391,2020,543,18000000.0,Rayan Ait Nouri,2001-06-06,180.0,Left-Back,Algeria,left,21.0,Gestifute,2.0,1.0,0.0,0.0,18.0,1.0,
4192,175446,2020,543,15000000.0,Jonny Otto,1994-03-03,175.0,Left-Back,Spain,both,29.0,Unknown,0.0,,,0.0,,,
4193,357158,2020,543,5000000.0,Ruben Vinagre,1999-04-09,174.0,Left-Back,Portugal U21,left,24.0,Unknown,0.0,,,0.0,,,
4194,137745,2020,543,1800000.0,Marcal,1989-02-19,178.0,Left-Back,,left,34.0,Unknown,0.0,4.0,0.0,2.0,4.0,,
4195,698678,2020,543,,Hugo Bueno,2002-09-18,180.0,Left-Back,Spain U18,left,20.0,Unknown,0.0,,,0.0,,,
4196,231572,2020,543,28000000.0,Nelson Semedo,1993-11-16,177.0,Right-Back,Portugal,right,29.0,Unknown,0.0,,,0.0,,,
4197,485583,2020,543,7000000.0,Ki Jana Hoever,2002-01-18,183.0,Right-Back,Netherlands U21,right,21.0,Unknown,0.0,,,0.0,,,
4198,293283,2020,543,300000.0,Oskar Buur,1998-03-31,180.0,Right-Back,Denmark U21,right,25.0,Unknown,0.0,,,0.0,,,
4199,225161,2020,543,45000000.0,Ruben Neves,1997-03-13,180.0,Defensive Midfield,Portugal,right,26.0,Unknown,0.0,,,0.0,,,
4200,168157,2020,543,30000000.0,Leander Dendoncker,1995-04-15,188.0,Defensive Midfield,Belgium,right,28.0,Unknown,0.0,,,0.0,,,
4201,511815,2020,543,1500000.0,Owen Otasowie,2001-01-06,191.0,Defensive Midfield,USA,right,22.0,Unknown,0.0,,,0.0,,,
4202,487469,2020,543,7000000.0,vitinha,2000-02-13,172.0,Central Midfield,Portugal,right,23.0,Unknown,0.0,,,0.0,,,
4203,29364,2020,543,4000000.0,Joao Moutinho,1986-09-08,170.0,Central Midfield,Portugal,right,36.0,Unknown,0.0,,,0.0,,,
4204,502073,2020,543,,Taylor Perry,2001-07-15,180.0,Central Midfield,England U17,right,21.0,Unknown,0.0,,,0.0,,,
4205,532541,2020,543,,Luke Cundle,2002-04-26,171.0,Central Midfield,,right,21.0,Unknown,0.0,,,0.0,,,
4206,429014,2020,543,7000000.0,Morgan Gibbs White,2000-01-27,178.0,Attacking Midfield,England U21,right,23.0,Unknown,0.0,,,0.0,,,
4207,379980,2020,543,300000.0,Meritan Shabani,1999-03-15,185.0,Attacking Midfield,Germany U20,right,24.0,Unknown,0.0,,,0.0,,,
4208,340950,2020,543,45000000.0,Diogo Jota,1996-12-04,178.0,Left Winger,Portugal,right,26.0,Unknown,0.0,,,0.0,,,
4209,256977,2020,543,25000000.0,Daniel Podence,1995-10-21,165.0,Left Winger,Portugal,right,27.0,Unknown,0.0,,,0.0,,,
4210,487465,2020,543,35000000.0,Pedro Neto,2000-03-09,172.0,Right Winger,Portugal U21,left,23.0,Unknown,0.0,,,0.0,,,
4211,204103,2020,543,30000000.0,Adama Traore,1996-01-25,178.0,Right Winger,Spain,right,27.0,Unknown,0.0,,,0.0,,,
4212,568535,2020,543,500000.0,theo-corbeanu,2002-05-17,190.0,Right Winger,Canada,left,21.0,Unknown,0.0,,,0.0,,,
4213,206040,2020,543,28000000.0,Raul Jimenez,1991-05-05,188.0,Centre-Forward,Mexico,right,32.0,Unknown,0.0,,,0.0,,,
4214,505653,2020,543,25000000.0,Fabio Silva,2002-07-19,185.0,Centre-Forward,Portugal U21,right,20.0,Unknown,0.0,,,0.0,,,
4215,122155,2020,543,18000000.0,Willian Jose,1991-11-23,189.0,Centre-Forward,Brazil,right,31.0,Unknown,2.0,,,0.0,4.0,4.0,
4216,265078,2020,543,9000000.0,patrick-cutrone,1998-01-03,183.0,Centre-Forward,Italy,right,25.0,P&P Sport ...,0.0,,,0.0,5.0,,
4217,335461,2020,543,300000.0,renat-dadashov,1999-05-17,187.0,Centre-Forward,Azerbaijan,right,24.0,Unknown,0.0,,,0.0,,,
4218,459322,2020,405,150000.0,callum-rowe,1999-09-02,180.0,Defender,,left,23.0,Unknown,0.0,,,0.0,,,
4219,111873,2020,405,30000000.0,Emiliano Martinez,1992-09-02,195.0,Goalkeeper,Argentina,right,30.0,Universal Twenty Two,0.0,1.0,0.0,0.0,13.0,,
4220,46405,2020,405,2500000.0,Lovre Kalinic,1990-04-03,201.0,Goalkeeper,Croatia,left,33.0,Unknown,0.0,,,0.0,,,
4221,34130,2020,405,1000000.0,Tom Heaton,1986-04-15,188.0,Goalkeeper,England,right,37.0,Unknown,0.0,,,0.0,,,
4222,73517,2020,405,1000000.0,Orjan Nyland,1990-09-10,192.0,Goalkeeper,Norway,right,32.0,Unknown,0.0,,,0.0,,,
4223,110867,2020,405,800000.0,Jed Steer,1992-09-23,183.0,Goalkeeper,England U19,left,30.0,Unknown,0.0,,,0.0,,,
4224,501156,2020,405,150000.0,akos-onodi,2001-09-02,195.0,Goalkeeper,Hungary U19,right,21.0,Unknown,0.0,,,0.0,,,
4225,555074,2020,405,50000.0,oliwier-zych,2004-06-28,193.0,Goalkeeper,Poland U19,right,18.0,Unknown,0.0,,,0.0,,,
4226,253677,2020,405,30000000.0,Tyrone Mings,1993-03-13,196.0,Centre-Back,England,left,30.0,Unknown,0.0,,,0.0,,,
4227,413403,2020,405,25000000.0,Ezri Konsa,1997-10-23,183.0,Centre-Back,England U21,right,25.0,Unknown,0.0,,,0.0,,,
4228,233124,2020,405,5000000.0,Kortney Hause,1995-07-16,191.0,Centre-Back,England U21,left,27.0,Unknown,0.0,,,0.0,,,
4229,193469,2020,405,3000000.0,Bjorn Engels,1994-09-15,195.0,Centre-Back,Belgium,right,28.0,Unknown,0.0,,,0.0,,,
4230,503750,2020,405,150000.0,dominic-revan,2000-09-19,180.0,Centre-Back,,right,22.0,Unknown,0.0,,,0.0,,,
4231,530223,2020,405,150000.0,mungo-bridge,2000-09-12,,Centre-Back,,left,22.0,Unknown,0.0,,,0.0,,,
4232,646710,2020,405,150000.0,Sil Swinkels,2004-01-06,,Centre-Back,Netherlands U18, ,19.0,Unknown,0.0,,,0.0,,,
4233,250478,2020,405,17000000.0,Matt Targett,1995-09-18,183.0,Left-Back,England U21,left,27.0,Unknown,0.0,,,0.0,,,
4234,67416,2020,405,1500000.0,Neil Taylor,1989-02-07,176.0,Left-Back,Wales,left,34.0,Unknown,0.0,,,0.0,,,
4235,670846,2020,405,150000.0,Ben Chrisene,2004-01-12,183.0,Left-Back,England U19, ,19.0,Unknown,0.0,,,0.0,,,
4236,425334,2020,405,22000000.0,Matty Cash,1997-08-07,185.0,Right-Back,Poland,right,25.0,Unknown,0.0,,,0.0,,,
4237,354352,2020,405,6000000.0,Frederic Guilbert,1994-12-24,178.0,Right-Back,France U21,right,28.0,Wasserman,4.0,2.0,1.0,0.0,2.0,1.0,
4238,66333,2020,405,1500000.0,Ahmed Elmohamady,1987-09-09,182.0,Right-Back,Egypt,right,35.0,Unknown,0.0,,,0.0,,,
4239,626888,2020,405,250000.0,Kaine Kesler Hayden,2002-10-23,175.0,Right-Back,England U20,right,20.0,Unknown,0.0,,,0.0,,,
4240,741700,2020,405,,frankie-ealing,2004-07-14,,Right-Back,,right,18.0,Unknown,0.0,,,0.0,,,
4241,324882,2020,405,7000000.0,Marvelous Nakamba,1994-01-19,177.0,Defensive Midfield,Zimbabwe,left,29.0,Unknown,0.0,,,0.0,,,
4242,645686,2020,405,200000.0,Lamare Bogarde,2004-01-05,185.0,Defensive Midfield,Netherlands U20,right,19.0,Wasserman,0.0,,,0.0,0.0,,
4243,698097,2020,405,150000.0,Hayden Lindley,2002-09-02,178.0,Defensive Midfield,,right,20.0,ARETÉ,0.0,,,0.0,0.0,,
4244,814522,2020,405,,Taylor Jay Hart,2003-12-18,179.0,Defensive Midfield,,right,19.0,Unknown,0.0,,,0.0,0.0,,
4245,447661,2020,405,35000000.0,Douglas Luiz,1998-05-09,177.0,Central Midfield,Brazil,right,25.0,Unknown,2.0,10.0,0.0,0.0,10.0,,
4246,193116,2020,405,30000000.0,John Mcginn,1994-10-18,178.0,Central Midfield,Scotland,left,28.0,Unknown,6.0,12.0,0.0,0.0,11.0,3.0,
4247,131978,2020,405,20000000.0,Ross Barkley,1993-12-05,189.0,Central Midfield,England,right,29.0,Wasserman,1.0,,,2.0,11.0,3.0,
4248,174094,2020,405,16000000.0,Morgan Sanson,1994-08-18,180.0,Central Midfield,France U21,right,28.0,Unknown,3.0,6.0,0.0,2.0,14.0,2.0,
4249,503749,2020,405,5000000.0,Jacob Ramsey,2001-05-28,180.0,Central Midfield,England U21,right,22.0,Unique Sports Group,0.0,,,0.0,7.0,,
4250,61653,2020,405,3500000.0,Conor Hourihane,1991-02-02,181.0,Central Midfield,Ireland,left,32.0,Unknown,1.0,,,0.0,1.0,1.0,
4251,44794,2020,405,1000000.0,Henri Lansbury,1990-10-12,183.0,Central Midfield,England U21,right,32.0,Unknown,0.0,,,0.0,0.0,,
4252,659459,2020,405,1000000.0,Carney Chukwuemeka,2003-10-20,187.0,Central Midfield,England U20,right,19.0,Unknown,0.0,,,0.0,1.0,,
4253,486100,2020,405,150000.0,Jake Walker,2000-11-03,179.0,Central Midfield,,right,22.0,Unknown,0.0,,,0.0,0.0,,
4254,575210,2020,405,150000.0,Harrison Sohna,2002-07-01,178.0,Central Midfield,England U16, ,20.0,Unknown,0.0,,,0.0,0.0,,
4255,654177,2020,405,150000.0,Mamadou Sylla,2003-01-26,179.0,Central Midfield,, ,20.0,SPOCS Global Sports,0.0,,,0.0,0.0,,
4256,698637,2020,405,150000.0,Arjan Raikhy,2002-10-20,,Central Midfield,, ,20.0,Wasserman,0.0,,,0.0,0.0,,
4257,731738,2020,405,150000.0,Teddy Rowe,2003-10-17,,Central Midfield,,right,19.0,Wasserman,0.0,,,0.0,0.0,,
4258,203460,2020,405,65000000.0,Jack Grealish,1995-09-10,180.0,Left Winger,England,right,27.0,CAA Stellar,12.0,5.0,0.0,3.0,11.0,6.0,
4259,234189,2020,405,10000000.0,Mahmoud Trezeguet,1994-10-01,179.0,Left Winger,Egypt,right,28.0,Unknown,1.0,,,5.0,9.0,2.0,
4260,581670,2020,405,1000000.0,Louie Barry,2003-06-21,174.0,Left Winger,England U18,right,19.0,Unknown,0.0,,,0.0,0.0,,
4261,665390,2020,405,500000.0,Jaden Philogene,2002-02-08,181.0,Left Winger,England U20,right,21.0,Unknown,0.0,,,0.0,0.0,,
4262,131996,2020,405,20000000.0,Bertrand Traore,1995-09-06,181.0,Right Winger,Burkina Faso,left,27.0,CAA Stellar,7.0,1.0,0.0,1.0,16.0,7.0,
4263,183720,2020,405,13000000.0,Anwar El Ghazi,1995-05-03,189.0,Right Winger,Netherlands,right,28.0,Unknown,0.0,2.0,0.0,0.0,9.0,10.0,
4264,176591,2020,405,1800000.0,Jota Peleteiro,1991-06-16,178.0,Right Winger,,left,31.0,Promoesport,2.0,5.0,0.0,0.0,23.0,,
4265,324358,2020,405,32000000.0,Ollie Watkins,1995-12-30,180.0,Centre-Forward,England,right,27.0,Unknown,5.0,4.0,0.0,0.0,15.0,14.0,
4266,381362,2020,405,13000000.0,Wesley Moraes,1996-11-24,191.0,Centre-Forward,Brazil,right,26.0,Unknown,0.0,,,10.0,3.0,,
4267,182201,2020,405,4200000.0,Ally Samatta,1992-12-23,183.0,Centre-Forward,Tanzania,right,30.0,SPOCS Global Sports,0.0,,,0.0,0.0,,
4268,412660,2020,405,3000000.0,Keinan Davis,1998-02-13,189.0,Centre-Forward,England U20,left,25.0,Tier One,1.0,,,3.0,15.0,1.0,
4269,654173,2020,405,150000.0,Brad Young,2003-01-06,185.0,Centre-Forward,England U20, ,20.0,Unknown,0.0,,,0.0,0.0,,
4270,530222,2020,405,,Michael Tait,2001-01-29,177.0,Centre-Forward,,right,22.0,Unknown,0.0,,,0.0,0.0,,
4271,51321,2020,379,1500000.0,Darren Randolph,1987-05-12,187.0,Goalkeeper,Ireland,right,36.0,Unique Sports Group,0.0,,,6.0,1.0,,
4272,29692,2020,379,1500000.0,Lukasz Fabianski,1985-04-18,190.0,Goalkeeper,Poland,right,38.0,ROOF,0.0,2.0,0.0,1.0,21.0,,
4273,15930,2020,379,250000.0,David Martin,1986-01-22,188.0,Goalkeeper,England U19,right,37.0,Unknown,0.0,,,0.0,0.0,,
4274,431422,2020,379,250000.0,Nathan Trott,1998-11-21,188.0,Goalkeeper,England U20,left,24.0,CAA Stellar,0.0,,,0.0,0.0,,
