player_id,player_name,birthdate,height,main_position,national_team,foot
387626.0,Leon Bailey,8/9/1997,178.0,Left Winger,Jamaica,left
646658.0,Aaron Ramsey,1/21/2003,181.0,Attacking Midfield,England U20, 
818237.0,Tommi Oreilly,12/15/2003,170.0,Attacking Midfield,,left
533662.0,Cameron Archer,12/9/2001,175.0,Centre-Forward,England U21,right
742746.0,Caleb Chukwuemeka,1/25/2002,190.0,Centre-Forward,, 
578391.0,Rayan Ait Nouri,6/6/2001,180.0,Left-Back,Algeria,left
137745.0,Marcal,2/19/1989,178.0,Left-Back,,left
698678.0,Hugo Bueno,9/18/2002,180.0,Left-Back,Spain U18,left
712099.0,Dexter Lembikisa,11/4/2003,180.0,Left-Back,Jamaica, 
231572.0,Nelson Semedo,11/16/1993,177.0,Right-Back,Portugal,right
695454.0,Chiquinho,2/5/2000,179.0,Left Winger,Portugal U21,right
412669.0,Trincao,12/29/1999,184.0,Right Winger,Portugal,left
487465.0,Pedro Neto,3/9/2000,172.0,Right Winger,Portugal U21,left
292246.0,Hee Chan Hwang,1/26/1996,177.0,Centre-Forward,South Korea,right
505653.0,Fabio Silva,7/19/2002,185.0,Centre-Forward,Portugal U21,right
337333.0,Alex Kral,5/19/1998,186.0,Defensive Midfield,Czechia,right
554098.0,Keenan Appiah Forson,10/16/2001,174.0,Defensive Midfield,,right
698164.0,Freddie Potts,9/12/2003,,Defensive Midfield,, 
538994.0,Pierre Ekwah,1/15/2002,189.0,Defensive Midfield,France U20,left
290532.0,Said Benrahma,8/10/1995,172.0,Left Winger,Algeria,right
531461.0,Armstrong Oko Flex,3/2/2002,,Left Winger,Ireland U21, 
693066.0,Kamarai Swyer,12/4/2002,,Attacking Midfield,, 
670877.0,Sonny Perkins,2/10/2004,178.0,Centre-Forward,England U19,left
463527.0,Kjell Scherpen,1/23/2000,206.0,Goalkeeper,Netherlands,right
307497.0,Matt Clarke,9/22/1996,185.0,Centre-Back,,left
576314.0,Jan Paul Van Hecke,6/8/2000,189.0,Centre-Back,Netherlands U21,right
406556.0,Tom Mcgill,3/25/2000,185.0,Goalkeeper,Canada,right
503858.0,Antef Tsoungui,12/30/2002,185.0,Centre-Back,Belgium U18,left
567597.0,Odel Offiah,10/26/2002,,Centre-Back,,right
580809.0,Ed Turns,10/18/2002,182.0,Centre-Back,Wales U21,left
401604.0,Michal Karbownik,3/13/2001,175.0,Left-Back,Poland,right
111195.0,Joel Veltman,1/15/1992,184.0,Right-Back,Netherlands,right
580030.0,James Furlong,6/7/2002,178.0,Left-Back,Ireland U21,left
284857.0,Marc Cucurella,7/22/1998,173.0,Left-Back,Spain,left
687626.0,Moises Caicedo,11/2/2001,178.0,Defensive Midfield,Ecuador,right
490307.0,Enock Mwepu,1/1/1998,184.0,Central Midfield,Zambia,right
384461.0,Jakub Moder,4/7/1999,191.0,Central Midfield,Poland,right
568005.0,Jeremy Sarmiento,6/16/2002,178.0,Attacking Midfield,Ecuador,right
463751.0,Marc Leonard,12/19/2001,180.0,Central Midfield,Scotland U21, 
776798.0,Abdallah Sima,6/17/2001,188.0,Right Winger,Senegal,right
724537.0,Andy Moran,10/15/2003,,Attacking Midfield,Ireland U21, 
648046.0,Evan Ferguson,10/19/2004,183.0,Centre-Forward,Ireland,right
520624.0,Bruno Guimaraes,11/16/1997,182.0,Defensive Midfield,Brazil,right
626291.0,Lucas De Bolle,10/22/2002,,Central Midfield,Scotland U21,right
614811.0,Joe White,10/1/2002,186.0,Attacking Midfield,England U18,left
418561.0,Kristoffer Klaesson,11/27/2000,189.0,Goalkeeper,Norway U21,left
271098.0,Philip Zinckernagel,12/16/1994,175.0,Attacking Midfield,Denmark U20,right
448854.0,Emmanuel Dennis,11/15/1997,175.0,Centre-Forward,Nigeria,right
711247.0,Kwadwo Baah,1/27/2003,182.0,Left Winger,Germany U19,right
875581.0,Adrian Blake,7/15/2005,,Left Winger,, 
410225.0,Ismaila Sarr,2/25/1998,185.0,Right Winger,Senegal,right
424051.0,Samuel Kalu,8/26/1997,177.0,Right Winger,Nigeria,right
594276.0,Tiago Cukur,11/30/2002,196.0,Centre-Forward,Turkey,right
974327.0,Jack Grieves,12/5/2004,,Centre-Forward,,right
852517.0,Shaqai Forde,5/5/2004,174.0,Centre-Forward,,right
469050.0,Nathan Collins,4/30/2001,193.0,Centre-Back,Ireland,right
733430.0,Sam Waller,9/9/2003,187.0,Goalkeeper,, 
596217.0,Mark Helm,10/21/2001,173.0,Central Midfield,,right
614700.0,Dara Costelloe,12/11/2002,175.0,Left Winger,,left
677311.0,Anthony Mancini,4/6/2001,180.0,Central Midfield,France U19,left
234781.0,Maxwel Cornet,9/27/1996,179.0,Left Winger,Ivory Coast,left
228645.0,Wout Weghorst,8/7/1992,197.0,Centre-Forward,Netherlands,right
74857.0,Marc Andre Ter Stegen,4/30/1992,187.0,Goalkeeper,Germany,right
65263.0,Jordi Masip,1/3/1989,180.0,Goalkeeper,Spain U17,right
704801.0,Joe Mcglynn,9/27/2002,,Centre-Forward,Scotland U18, 
15904.0,Thomas Vermaelen,11/14/1985,183.0,Centre-Back,Belgium,left
99922.0,Marc Bartra,1/15/1991,184.0,Centre-Back,Spain,right
85370.0,Sergi Roberto,2/7/1992,178.0,Right-Back,Spain,right
15951.0,Dani Alves,5/6/1983,172.0,Right-Back,Brazil,right
69751.0,Jordi Alba,3/21/1989,170.0,Left-Back,Spain,left
18944.0,Gerard Pique,2/2/1987,194.0,Centre-Back,Spain,right
65230.0,Sergio Busquets,7/16/1988,189.0,Defensive Midfield,Spain,right
5404.0,Jeremy Mathieu,10/29/1983,189.0,Left-Back,France,left
268670.0,Gerard Gumbau,12/18/1994,188.0,Defensive Midfield,,left
34495.0,Adriano,10/26/1984,172.0,Left-Back,Brazil,both
7600.0,Andres Iniesta,5/11/1984,171.0,Central Midfield,Spain,both
32467.0,Ivan Rakitic,3/10/1988,184.0,Central Midfield,Croatia,right
256120.0,Wilfrid Kaptoum,7/7/1996,174.0,Central Midfield,Cameroon,right
181112.0,Sergi Samper,1/20/1995,181.0,Defensive Midfield,Spain U21,right
19981.0,Javier Mascherano,6/8/1984,174.0,Defensive Midfield,Argentina,right
284854.0,Carles Alena,1/5/1998,180.0,Central Midfield,Spain U21,left
162039.0,Juan Camara,2/13/1994,184.0,Attacking Midfield,Spain U17,left
129473.0,Rafinha,2/12/1993,174.0,Attacking Midfield,Brazil,left
28003.0,Lionel Messi,6/24/1987,170.0,Right Winger,Argentina,left
223725.0,Munir El Haddadi,9/1/1995,175.0,Centre-Forward,Morocco,left
44352.0,Luis Suarez,1/24/1987,182.0,Centre-Forward,Uruguay,right
68290.0,Neymar,2/5/1992,175.0,Left Winger,Brazil,right
323740.0,Aitor Cantalapiedra,2/10/1996,177.0,Right Winger,,left
21369.0,Arda Turan,1/30/1987,177.0,Left Winger,Turkey,right
79422.0,Keylor Navas,12/15/1986,185.0,Goalkeeper,Costa Rica,right
271451.0,Dani Romera,8/23/1995,172.0,Centre-Forward,,right
88490.0,Aleix Vidal,8/21/1989,177.0,Right Winger,Spain,right
25557.0,Sergio Ramos,3/30/1986,184.0,Centre-Back,Spain,right
246335.0,Ruben Yanez,10/12/1993,188.0,Goalkeeper,Spain U20,right
14132.0,Pepe,2/26/1983,187.0,Centre-Back,Portugal,right
208512.0,Alex Craninx,10/21/1995,197.0,Goalkeeper,Belgium U19,right
164770.0,Raphael Varane,4/25/1993,191.0,Centre-Back,France,right
225657.0,Philipp Lienhart,7/11/1996,189.0,Centre-Back,Austria,right
58884.0,Nacho Fernandez,1/18/1990,180.0,Centre-Back,Spain,right
44501.0,Marcelo,5/12/1988,174.0,Left-Back,Brazil,left
221316.0,Lucas Vazquez,7/1/1991,173.0,Right-Back,Spain,right
138927.0,Daniel Carvajal,1/11/1992,173.0,Right-Back,Spain,right
27992.0,Luka Modric,9/9/1985,172.0,Central Midfield,Croatia,right
290273.0,Alvaro Tejero,7/20/1996,174.0,Right-Back,,both
85288.0,Isco,4/21/1992,176.0,Attacking Midfield,Spain,right
31909.0,Toni Kroos,1/4/1990,183.0,Central Midfield,Germany,right
16306.0,Casemiro,2/23/1992,185.0,Defensive Midfield,Brazil,right
282411.0,Marcos Llorente,1/30/1995,184.0,Central Midfield,Spain,right
18922.0,Karim Benzema,12/19/1987,185.0,Centre-Forward,France,right
298976.0,Borja Mayoral,4/5/1997,182.0,Centre-Forward,Spain U21,right
98322.0,Denis Cheryshev,12/26/1990,179.0,Left Winger,Russia,left
282410.0,Jose Carlos Lazo,2/16/1996,178.0,Left Winger,,both
250845.0,Jose Maria Gimenez,1/20/1995,185.0,Centre-Back,Uruguay,right
281963.0,Lucas Hernandez,2/14/1996,184.0,Centre-Back,France,left
121483.0,Jan Oblak,1/7/1993,188.0,Goalkeeper,Slovenia,right
26065.0,Miguel Angel Moya,4/2/1984,189.0,Goalkeeper,Spain U21,right
107010.0,Stefan Savic,1/8/1991,187.0,Centre-Back,Montenegro,right
54928.0,Diego Godin,2/16/1986,187.0,Centre-Back,Uruguay,right
44373.0,Guilherme Siqueira,4/28/1986,182.0,Left-Back,,left
281990.0,Nacho Monsalve,4/27/1994,188.0,Centre-Back,,both
339808.0,Theo Hernandez,10/6/1997,184.0,Left-Back,France,left
21725.0,Filipe Luis,8/9/1985,182.0,Left-Back,Brazil,left
356546.0,Borja Gonzalez,11/17/1995,176.0,Right-Back,,right
29055.0,Jesus Gamez,4/10/1985,177.0,Right-Back,,right
240900.0,Matias Kranevitter,5/21/1993,178.0,Defensive Midfield,Argentina,right
16635.0,Juanfran Torres,1/9/1985,181.0,Right-Back,Spain,right
74229.0,Koke,1/8/1992,176.0,Central Midfield,Spain,right
22969.0,Gabi,7/10/1983,181.0,Central Midfield,Spain U21,right
8538.0,Tiago Mendes,5/2/1981,183.0,Central Midfield,Portugal,right
214316.0,Luciano Vietto,12/5/1993,173.0,Attacking Midfield,Argentina U20,right
266807.0,Angel Correa,3/9/1995,171.0,Right Winger,Argentina,right
39151.0,Augusto Fernandez,4/10/1986,177.0,Central Midfield,Argentina,right
214775.0,Oliver Torres,11/10/1994,175.0,Central Midfield,Spain U21,right
268383.0,Samuel Villa,9/16/1994,176.0,Right Winger,,right
34601.0,Raul Garcia,7/11/1986,184.0,Centre-Forward,Spain,right
7767.0,Fernando Torres,3/20/1984,186.0,Centre-Forward,Spain,right
255888.0,Roberto Nunez,1/3/1996,182.0,Centre-Forward,Spain U18,right
125781.0,Antoine Griezmann,3/21/1991,176.0,Second Striker,France,left
140776.0,Yannick Carrasco,9/4/1993,181.0,Left Winger,Belgium,right
42373.0,Diego Alves,6/24/1985,187.0,Goalkeeper,Brazil,left
227805.0,Jaume Domenech,11/5/1990,185.0,Goalkeeper,,right
74418.0,Jackson Martinez,10/3/1986,185.0,Centre-Forward,Colombia,right
58115.0,Yoel Rodriguez,8/28/1988,184.0,Goalkeeper,Spain U19,right
257851.0,Ruben Vezo,4/25/1994,182.0,Centre-Back,Portugal,right
110309.0,Lucas Orban,2/3/1989,179.0,Centre-Back,Argentina,left
108830.0,Aymen Abdennour,8/6/1989,187.0,Centre-Back,Tunisia,left
221322.0,Jose Gaya,5/25/1995,172.0,Left-Back,Spain,left
162036.0,Diego Caballo,2/17/1994,171.0,Left-Back,Spain U17,left
56134.0,Javi Fuego,1/4/1984,182.0,Defensive Midfield,Spain U21,right
342887.0,Ibrahim Diallo,8/12/1996,176.0,Centre-Back,,right
320271.0,Toni Lato,11/21/1997,171.0,Left-Back,Spain U21,left
59561.0,Dani Parejo,4/16/1989,182.0,Central Midfield,Spain,right
56066.0,Enzo Perez,2/22/1986,179.0,Defensive Midfield,Argentina,right
255901.0,Rodrigo De Paul,5/24/1994,180.0,Central Midfield,Argentina,right
198529.0,Wilfried Zahibo,8/21/1993,191.0,Central Midfield,Central Africa,right
56067.0,Pablo Piatti,3/31/1989,163.0,Left Winger,Argentina,left
320466.0,Tropi,5/12/1995,177.0,Central Midfield,,right
311680.0,Fran Villalba,5/11/1998,168.0,Attacking Midfield,Spain U19,right
203378.0,Zakaria Bakkali,1/26/1996,168.0,Left Winger,Belgium,right
336731.0,Nacho Gil,9/9/1995,170.0,Left Winger,,right
320259.0,Sito,11/18/1996,180.0,Left Winger,,left
372246.0,Carlos Soler,1/2/1997,180.0,Central Midfield,Spain,right
250358.0,Iban Salvador,12/11/1995,173.0,Second Striker,Equat. Guinea,left
255653.0,Santi Mina,12/7/1995,181.0,Centre-Forward,Spain U21,right
126716.0,Paco Alcacer,8/30/1993,175.0,Centre-Forward,Spain,right
37712.0,Daniel Carrico,8/4/1988,183.0,Centre-Back,Portugal,right
226012.0,David Soria,4/4/1993,192.0,Goalkeeper,,right
41281.0,Nicolas Pareja,1/19/1984,181.0,Centre-Back,Argentina,right
84085.0,Timothee Kolodziejczak,10/1/1991,183.0,Centre-Back,France U23,left
36356.0,Marco Andreolli,6/10/1986,187.0,Centre-Back,Italy U21,right
35242.0,Beto,5/1/1982,182.0,Goalkeeper,Portugal,right
51118.0,Adil Rami,12/27/1985,191.0,Centre-Back,France,right
43264.0,Benoit Tremoulinas,12/28/1985,173.0,Left-Back,France,left
349836.0,Diego Gonzalez,1/28/1995,185.0,Centre-Back,Spain U21,right
268957.0,Jose Matos,5/6/1995,168.0,Left-Back,,left
93935.0,Sergio Escudero,9/2/1989,176.0,Left-Back,Spain,left
172181.0,Diogo Figueiras,7/1/1991,169.0,Right-Back,Portugal U20,right
54155.0,Mariano,6/23/1986,177.0,Right-Back,Brazil,right
71905.0,Coke,4/26/1987,176.0,Right-Back,Spain U16,right
251846.0,David Carmona,1/11/1997,176.0,Right-Back,Spain U21,right
45184.0,Grzegorz Krychowiak,1/29/1990,187.0,Defensive Midfield,Poland,right
73734.0,Steven Nzonzi,12/15/1988,196.0,Defensive Midfield,France,right
58949.0,Yevgen Konoplyanka,9/29/1989,176.0,Attacking Midfield,Ukraine,right
18006.0,Michael Krohn Dehli,6/6/1983,171.0,Central Midfield,Denmark,both
282371.0,Ivi Lopez,6/29/1994,174.0,Attacking Midfield,,right
199330.0,Antonio Cotan,9/19/1995,175.0,Central Midfield,Spain U19,right
207922.0,Luismi Sanchez,5/5/1992,179.0,Defensive Midfield,,right
188157.0,Sebastian Cristoforo,8/23/1993,175.0,Central Midfield,Uruguay U23,right
12249.0,Ever Banega,6/29/1988,174.0,Central Midfield,Argentina,right
165007.0,Denis Suarez,1/6/1994,176.0,Attacking Midfield,Spain,right
67082.0,Vitolo,11/2/1989,184.0,Left Winger,Spain,right
74297.0,Gael Kakuta,6/21/1991,173.0,Attacking Midfield,DR Congo,left
268949.0,Borja Lasso,1/1/1994,178.0,Attacking Midfield,,right
71570.0,Iago Herrerin,1/25/1988,187.0,Goalkeeper,,right
7717.0,Jose Antonio Reyes,9/1/1983,176.0,Right Winger,Spain,left
105521.0,Ciro Immobile,2/20/1990,185.0,Centre-Forward,Italy,right
35564.0,Fernando Llorente,2/26/1985,195.0,Centre-Forward,Spain,right
268958.0,Juan Munoz,11/12/1995,180.0,Centre-Forward,Spain U19,right
27389.0,Kevin Gameiro,5/9/1987,172.0,Centre-Forward,France,right
212862.0,Alex Remiro,3/24/1995,191.0,Goalkeeper,Spain U21,right
7874.0,Gorka Iraizoz,3/6/1981,191.0,Goalkeeper,,right
216464.0,Carlos Fernandez,5/22/1996,185.0,Centre-Forward,Spain U21,left
208116.0,Curro Sanchez,1/3/1996,176.0,Right Winger,Spain U19,left
89313.0,Eneko Boveda,12/14/1988,182.0,Centre-Back,,right
255488.0,Yeray Alvarez,1/24/1995,182.0,Centre-Back,Spain,right
85372.0,Enric Saborit,4/27/1992,187.0,Left-Back,Spain U19,left
7631.0,Carlos Gurpegui,8/19/1980,181.0,Centre-Back,,right
255501.0,Inigo Lekue,5/4/1993,180.0,Right-Back,Spain,right
85258.0,Mikel Balenziaga,2/29/1988,177.0,Left-Back,Spain U21,left
52469.0,Mikel San Jose,5/30/1989,187.0,Defensive Midfield,Spain,right
54235.0,Iker Muniain,12/19/1992,169.0,Attacking Midfield,Spain,right
47647.0,Gorka Elustondo,3/18/1987,184.0,Central Midfield,Spain U20,right
96718.0,Oscar De Marcos,4/14/1989,182.0,Right-Back,Spain,right
51474.0,Mikel Rico,11/4/1984,178.0,Central Midfield,,right
127837.0,Ibai Gomez,11/11/1989,178.0,Left Winger,,right
40888.0,Benat Etxebarria,2/19/1987,176.0,Central Midfield,Spain,right
71571.0,Ander Iturraspe,3/8/1989,187.0,Defensive Midfield,Spain,right
156814.0,Javi Eraso,3/22/1990,180.0,Central Midfield,,right
158057.0,Ager Aketxe,12/30/1993,174.0,Attacking Midfield,Spain U20,left
255508.0,Inaki Williams,6/15/1994,186.0,Centre-Forward,Ghana,right
54245.0,Markel Susaeta,12/14/1987,179.0,Right Winger,Spain,right
51532.0,Kike Sola,2/25/1986,184.0,Centre-Forward,Spain U21,right
29124.0,Aritz Aduriz,2/11/1981,181.0,Centre-Forward,Spain,right
51710.0,Sergio Asenjo,6/28/1989,189.0,Goalkeeper,Spain,right
192736.0,Sabin Merino,1/4/1992,187.0,Centre-Forward,,right
62920.0,Victor Ruiz,1/25/1989,184.0,Centre-Back,Spain U23,left
5856.0,Daniele Bonera,5/31/1981,183.0,Centre-Back,Italy,right
61344.0,Borja Viguera,3/26/1987,184.0,Centre-Forward,,right
45653.0,Mateo Musacchio,8/26/1990,182.0,Centre-Back,Argentina,right
30749.0,Mariano Barbosa,7/27/1984,188.0,Goalkeeper,Argentina U20,right
44317.0,Bojan Jokic,5/17/1986,176.0,Left-Back,Slovenia,left
73250.0,Mario Gaspar,11/24/1990,180.0,Right-Back,Spain,right
356197.0,Alfonso Pedraza,4/9/1996,184.0,Left-Back,Spain U21,left
165008.0,Pablo Iniguez,1/20/1994,183.0,Centre-Back,Spain U21,right
44412.0,Bruno Soriano,6/12/1984,184.0,Defensive Midfield,Spain,left
295414.0,Adrian Marin,1/9/1997,187.0,Left-Back,Spain U21,left
65318.0,Jaume Costa,3/18/1988,171.0,Left-Back,,left
27924.0,Antonio Rukavina,1/26/1984,177.0,Right-Back,Serbia,right
399775.0,Miguel Llambrich,1/18/1996,170.0,Right-Back,,right
188854.0,Manu Trigueros,10/17/1991,178.0,Central Midfield,,right
60445.0,Jonathan Dos Santos,4/26/1990,172.0,Central Midfield,Mexico,right
139895.0,Tomas Pina,10/14/1987,185.0,Central Midfield,,right
221899.0,Leo Baptistao,8/26/1992,185.0,Second Striker,,right
208890.0,Samu Garcia,7/13/1990,177.0,Right Winger,,right
263843.0,Matias Nahuel,11/22/1996,172.0,Defensive Midfield,Spain U21,right
45383.0,Adrian Lopez,1/8/1988,183.0,Centre-Forward,Spain,right
195171.0,Samu Castillejo,1/18/1995,182.0,Right Winger,Spain U21,left
34870.0,Roberto Soldado,5/27/1985,180.0,Centre-Forward,Spain,right
229798.0,Ander Bardaji,5/3/1995,194.0,Goalkeeper,Spain U19, 
229604.0,Geronimo Rulli,5/20/1992,189.0,Goalkeeper,Argentina,right
142419.0,Raul Navas,5/11/1988,187.0,Centre-Back,,right
35560.0,Mikel Gonzalez,9/24/1985,190.0,Centre-Back,,right
8176.0,Oier Olazabal,9/14/1989,189.0,Goalkeeper,Spain U19,left
158863.0,Inigo Martinez,5/17/1991,182.0,Centre-Back,Spain,left
61812.0,Yuri Berchiche,2/10/1990,181.0,Left-Back,,left
221986.0,Hector Hernandez,5/23/1991,171.0,Left-Back,,left
229804.0,Aritz Elustondo,3/28/1994,182.0,Centre-Back,Spain U21,right
131090.0,Diego Reyes,9/19/1992,191.0,Centre-Back,Mexico,right
37892.0,Ion Ansotegi,7/13/1982,192.0,Centre-Back,,right
73319.0,Alberto De La Bella,12/2/1985,182.0,Left-Back,,left
197135.0,Joseba Zaldua,6/24/1992,174.0,Right-Back,,right
355628.0,Igor Zubeldia,3/30/1997,181.0,Centre-Back,Spain U21,right
58074.0,Carlos Martinez,4/9/1986,189.0,Right-Back,,right
59344.0,Asier Illarramendi,3/8/1990,179.0,Defensive Midfield,Spain,right
15693.0,Xabi Prieto,8/29/1983,187.0,Central Midfield,Spain U21,right
51426.0,Markel Bergara,5/5/1986,181.0,Defensive Midfield,Spain U20,right
99352.0,Ruben Pardo,10/22/1992,182.0,Central Midfield,Spain U21,right
280730.0,Alvaro Odriozola,12/14/1995,176.0,Right-Back,Spain,right
289241.0,Eneko Capilla,6/13/1995,167.0,Attacking Midfield,,left
59375.0,David Zurutuza,7/19/1986,186.0,Central Midfield,,right
44065.0,Esteban Granero,7/2/1987,180.0,Central Midfield,Spain U21,right
28171.0,Chory Castro,9/14/1984,178.0,Left Winger,Uruguay,left
35773.0,Carlos Vela,3/1/1989,177.0,Right Winger,Mexico,left
139396.0,Bruma,10/24/1994,173.0,Left Winger,Portugal,right
66106.0,Sergio Canales,2/16/1991,178.0,Attacking Midfield,Spain,left
351478.0,Mikel Oyarzabal,4/21/1997,181.0,Left Winger,Spain,left
229812.0,Alain Oyarzun,9/27/1993,183.0,Left Winger,,left
58345.0,Jonathas,3/6/1989,192.0,Centre-Forward,,right
37501.0,Imanol Agirretxe,2/24/1987,187.0,Centre-Forward,Spain U17,right
289236.0,Jon Bautista,7/3/1995,180.0,Centre-Forward,Spain U21,right
263727.0,Joan Jordan,7/6/1994,185.0,Central Midfield,,right
223890.0,Rober Correa,9/20/1992,180.0,Right-Back,,right
177046.0,Ruben Duarte,10/18/1995,179.0,Left-Back,Spain U21,left
39907.0,Pape Diop,3/19/1986,180.0,Defensive Midfield,Senegal,right
69609.0,Jose Alberto Canas,5/27/1987,178.0,Central Midfield,,right
72310.0,Javi Lopez,1/21/1986,180.0,Right-Back,,right
65243.0,Abraham Gonzalez,7/16/1985,175.0,Central Midfield,,right
40442.0,Paco Montanes,10/8/1986,172.0,Left Winger,Spain U21,right
296622.0,Marco Asensio,1/21/1996,182.0,Right Winger,Spain,left
63290.0,Victor Sanchez,9/8/1987,174.0,Central Midfield,,right
246277.0,Burgui,10/29/1993,186.0,Left Winger,,right
58799.0,Salva Sevilla,3/18/1984,178.0,Central Midfield,,right
73636.0,Hernan Perez,2/25/1989,180.0,Right Winger,Paraguay,right
37834.0,Felipe Caicedo,9/5/1988,183.0,Centre-Forward,Ecuador,left
247909.0,Rufo,1/13/1993,177.0,Second Striker,,left
166683.0,Mamadou Sylla,3/20/1994,180.0,Centre-Forward,,right
177467.0,Gerard Moreno,4/7/1992,180.0,Centre-Forward,Spain,left
14937.0,Stipe Pletikosa,1/8/1979,193.0,Goalkeeper,Croatia,right
288228.0,Adrian Dalmau,3/23/1994,182.0,Centre-Forward,,right
165004.0,David Gomez,4/11/1994,184.0,Goalkeeper,Spain U17, 
53293.0,Manu Fernandez,5/9/1986,185.0,Goalkeeper,Spain U20, 
27374.0,Sidnei,8/23/1989,184.0,Centre-Back,Brazil U17,right
19979.0,German Lux,7/6/1982,185.0,Goalkeeper,Argentina,right
137174.0,Alejandro Arribas,5/1/1989,182.0,Centre-Back,,right
7881.0,Alberto Lopo,5/5/1980,186.0,Centre-Back,Spain,right
56777.0,Luisinho,5/5/1985,171.0,Left-Back,,left
387129.0,Rober Pier,2/16/1995,182.0,Centre-Back,,right
7492.0,Manuel Pablo,1/25/1976,177.0,Right-Back,Spain,right
64411.0,Juanfran Moreno,9/11/1988,179.0,Right-Back,,right
7593.0,Fernando Navarro,6/25/1982,176.0,Left-Back,Spain,left
249471.0,Saul Garcia,11/9/1994,182.0,Left-Back,,left
57876.0,Laure,3/22/1985,171.0,Right-Back,,right
44069.0,Pedro Mosquera,4/21/1988,184.0,Central Midfield,Spain U19,left
72189.0,Alex Bergantinos,6/7/1985,176.0,Defensive Midfield,,right
81532.0,Celso Borges,5/27/1988,182.0,Central Midfield,Costa Rica,right
72195.0,Juan Dominguez,1/8/1990,181.0,Defensive Midfield,,right
26443.0,Jonas Gutierrez,7/5/1983,184.0,Left Midfield,Argentina,right
128220.0,Luis Alberto,9/28/1992,183.0,Central Midfield,Spain,right
348425.0,Miguel Cardoso,6/19/1994,176.0,Right Winger,,both
174344.0,Faycal Fajr,8/1/1988,179.0,Central Midfield,Morocco,right
413502.0,Oscar Pinchi,1/17/1996,171.0,Right Winger,,right
30666.0,Haris Medunjanin,3/8/1985,188.0,Central Midfield,Bosnia,left
242548.0,Fede Cartabia,1/20/1993,169.0,Right Winger,Argentina U20,left
7983.0,Cani,8/3/1981,178.0,Attacking Midfield,,right
51504.0,Jaime Jimenez,12/10/1980,187.0,Goalkeeper,, 
280795.0,Jonathan Rodriguez,7/6/1993,178.0,Centre-Forward,Uruguay,right
23338.0,Asier Riesgo,10/6/1983,185.0,Goalkeeper,Spain U21,right
66112.0,Keko Gontan,12/27/1991,174.0,Attack,Spain U20,right
71671.0,Oriol Riera,7/3/1986,186.0,Centre-Forward,,right
248870.0,Jorge Mediavilla,6/16/1993,188.0,Goalkeeper,, 
89618.0,Xabi Irureta,3/21/1986,179.0,Goalkeeper,,right
26066.0,Ivan Ramis,10/25/1984,189.0,Centre-Back,Spain U21,right
89318.0,Borja Ekiza,3/6/1988,182.0,Centre-Back,,right
167093.0,Aleksandar Pantic,4/11/1992,188.0,Centre-Back,Serbia,right
164055.0,David Junca,11/16/1993,178.0,Left-Back,,left
333347.0,Ander Gayoso,7/20/1993,171.0,Left-Back,,left
354359.0,Julen Lopez,7/20/1995,187.0,Centre-Back,,left
55240.0,Mauro Dos Santos,7/7/1989,188.0,Centre-Back,Argentina U20,right
255493.0,Imanol Corral,3/19/1994,180.0,Left-Back,,left
126516.0,Antonio Luna,3/17/1991,178.0,Left-Back,Spain U20,left
197545.0,Ander Capa,2/8/1992,175.0,Right-Back,,right
160506.0,Josip Radosevic,4/3/1994,180.0,Defensive Midfield,Croatia,right
178425.0,Dani Garcia,5/24/1990,179.0,Central Midfield,,right
62913.0,Lillo Castellano,3/27/1989,176.0,Right-Back,Spain U21,right
279110.0,Thaylor,2/27/1994,186.0,Right-Back,,right
266795.0,Gonzalo Escalante,3/27/1993,182.0,Central Midfield,,right
238865.0,Eddy Israfilov,8/2/1992,191.0,Central Midfield,Azerbaijan,right
44073.0,Adrian Gonzalez,5/25/1988,184.0,Central Midfield,Spain U20,left
399273.0,Inigo Barrenetxea,1/10/1994,179.0,Central Midfield,, 
158849.0,Jon Errasti,6/6/1988,181.0,Central Midfield,,right
255496.0,Asier Etxaburu,4/7/1994,181.0,Attacking Midfield,,left
81988.0,Sergi Enrich,2/26/1990,183.0,Centre-Forward,Spain U19,right
74996.0,Izet Hajrovic,8/4/1991,177.0,Right Winger,Bosnia,left
130360.0,Simone Verdi,7/12/1992,174.0,Attacking Midfield,Italy,both
74954.0,Saul Berjon,5/24/1986,178.0,Left Winger,,right
51559.0,Mikel Arruabarrena,2/9/1983,188.0,Second Striker,,right
93936.0,Kike Garcia,11/25/1989,186.0,Centre-Forward,Spain U21,right
85324.0,Borja Baston,8/25/1992,186.0,Centre-Forward,Spain U20,right
303248.0,Pedro Lopez,1/21/1995,189.0,Goalkeeper,,right
44062.0,Antonio Adan,5/13/1987,190.0,Goalkeeper,Spain U21,left
188838.0,Bruno Gonzalez,5/24/1990,184.0,Centre-Back,,right
71801.0,Dani Gimenez,7/30/1983,185.0,Goalkeeper,,right
233072.0,Angel De La Calzada,9/2/1994,191.0,Goalkeeper,Spain U16, 
1726.0,Heiko Westermann,8/14/1983,190.0,Centre-Back,Germany,right
62941.0,Jordi Figueras,5/16/1987,185.0,Centre-Back,,left
113133.0,German Pezzella,6/27/1991,187.0,Centre-Back,Argentina,right
212867.0,Fran Varela,10/26/1994,174.0,Left-Back,Spain U21,left
163086.0,Cristiano Piccini,9/26/1992,189.0,Centre-Back,Italy,right
